image_path,fertilizer_type,quantity_grams
realistic_plants/images/plant_0058.jpg,DAP,178.41689328363103
realistic_plants/images/plant_0059.jpg,Liquid_Fertilizer,113.92280924595403
realistic_plants/images/plant_0060.jpg,DAP,168.13973280745898
realistic_plants/images/plant_0061.jpg,Organic,158.9363371095938
realistic_plants/images/plant_0062.jpg,NPK,155.06320656348126
realistic_plants/images/plant_0063.jpg,Urea,183.09115337508797
realistic_plants/images/plant_0064.jpg,Phosphate,125.49182305205241
realistic_plants/images/plant_0065.jpg,Liquid_Fertilizer,57.49160401177648
realistic_plants/images/plant_0066.jpg,Liquid_Fertilizer,52.343006250502064
realistic_plants/images/plant_0067.jpg,Liquid_Fertilizer,83.6681143947983
realistic_plants/images/plant_0068.jpg,NPK,188.9057204922665
realistic_plants/images/plant_0069.jpg,Liquid_Fertilizer,63.699932933794685
realistic_plants/images/plant_0070.jpg,Urea,239.1220807928438
realistic_plants/images/plant_0071.jpg,NPK,177.8362912227809
realistic_plants/images/plant_0072.jpg,Phosphate,92.80858427063728
realistic_plants/images/plant_0073.jpg,Organic,137.1227898943295
realistic_plants/images/plant_0074.jpg,Organic,84.26427521162896
realistic_plants/images/plant_0075.jpg,Urea,185.34103301788684
realistic_plants/images/plant_0076.jpg,Phosphate,117.29957597076263
realistic_plants/images/plant_0077.jpg,Liquid_Fertilizer,113.52872254393455
realistic_plants/images/plant_0078.jpg,Potash,105.78174730002853
realistic_plants/images/plant_0079.jpg,Liquid_Fertilizer,80.05345010723049
realistic_plants/images/plant_0080.jpg,NPK,228.28735747503822
realistic_plants/images/plant_0081.jpg,Organic,102.65029413662839
realistic_plants/images/plant_0082.jpg,Compost,77.52256698013377
realistic_plants/images/plant_0083.jpg,Phosphate,110.84509125261678
realistic_plants/images/plant_0084.jpg,Compost,54.60409936314855
realistic_plants/images/plant_0085.jpg,Urea,193.0560721829884
realistic_plants/images/plant_0086.jpg,DAP,152.41711258062247
realistic_plants/images/plant_0087.jpg,Potash,178.7517022279548
realistic_plants/images/plant_0088.jpg,Phosphate,157.70612592236282
realistic_plants/images/plant_0089.jpg,Liquid_Fertilizer,79.97554563750671
realistic_plants/images/plant_0090.jpg,Potash,118.36650385193764
realistic_plants/images/plant_0091.jpg,NPK,180.15053941769608
realistic_plants/images/plant_0092.jpg,NPK,282.88207491564384
realistic_plants/images/plant_0093.jpg,Phosphate,152.76252053317705
realistic_plants/images/plant_0094.jpg,Potash,186.32629434927503
realistic_plants/images/plant_0095.jpg,Compost,72.88034875569011
realistic_plants/images/plant_0096.jpg,Phosphate,105.7624266820192
realistic_plants/images/plant_0097.jpg,Organic,160.43329491174285
realistic_plants/images/plant_0098.jpg,Urea,209.8400872103278
realistic_plants/images/plant_0099.jpg,Potash,180.673427035695
realistic_plants/images/plant_0100.jpg,Urea,181.51074126864484
realistic_plants/images/plant_0101.jpg,Phosphate,141.96783532429353
realistic_plants/images/plant_0102.jpg,Urea,189.65223774040948
realistic_plants/images/plant_0103.jpg,Organic,111.8533446721083
realistic_plants/images/plant_0104.jpg,Phosphate,97.75047492177016
realistic_plants/images/plant_0105.jpg,Urea,112.56098858445733
realistic_plants/images/plant_0106.jpg,Organic,61.027775729805484
realistic_plants/images/plant_0107.jpg,Liquid_Fertilizer,53.016396755610785
realistic_plants/images/plant_0108.jpg,Urea,135.04167039754088
realistic_plants/images/plant_0109.jpg,Urea,191.71907674750003
realistic_plants/images/plant_0110.jpg,DAP,138.5694179688135
realistic_plants/images/plant_0111.jpg,DAP,217.94722809881898
realistic_plants/images/plant_0112.jpg,Potash,145.00685546479423
realistic_plants/images/plant_0113.jpg,Compost,135.19854927300884
realistic_plants/images/plant_0114.jpg,NPK,172.744795076272
realistic_plants/images/plant_0115.jpg,Organic,83.53107716879273
realistic_plants/images/plant_0116.jpg,Liquid_Fertilizer,70.01349066310232
realistic_plants/images/plant_0117.jpg,Potash,154.16933517777545
realistic_plants/images/plant_0118.jpg,Compost,144.26515706933785
realistic_plants/images/plant_0119.jpg,Phosphate,181.7412503074541
realistic_plants/images/plant_0120.jpg,NPK,251.69333223128638
realistic_plants/images/plant_0121.jpg,Organic,73.35969936062932
realistic_plants/images/plant_0122.jpg,Compost,65.69918378916665
realistic_plants/images/plant_0123.jpg,NPK,254.47037783967926
realistic_plants/images/plant_0124.jpg,Organic,72.72778871456792
realistic_plants/images/plant_0125.jpg,Urea,176.0089017249355
realistic_plants/images/plant_0126.jpg,NPK,165.77581908265128
realistic_plants/images/plant_0127.jpg,NPK,228.57499799320138
realistic_plants/images/plant_0128.jpg,NPK,279.9955564275597
realistic_plants/images/plant_0129.jpg,DAP,211.2850600232651
realistic_plants/images/plant_0130.jpg,Compost,64.16302690767407
realistic_plants/images/plant_0131.jpg,DAP,224.02457687547985
realistic_plants/images/plant_0132.jpg,Potash,193.70846785509593
realistic_plants/images/plant_0133.jpg,Urea,162.92629245230586
realistic_plants/images/plant_0134.jpg,Compost,131.14036263085848
realistic_plants/images/plant_0135.jpg,Compost,116.13289424499646
realistic_plants/images/plant_0136.jpg,Phosphate,98.3859124279756
realistic_plants/images/plant_0137.jpg,Organic,173.2620249743575
realistic_plants/images/plant_0138.jpg,DAP,239.8947618109902
realistic_plants/images/plant_0139.jpg,Urea,173.6443581285648
realistic_plants/images/plant_0140.jpg,Potash,189.74866197956243
realistic_plants/images/plant_0141.jpg,Liquid_Fertilizer,113.39083871613191
realistic_plants/images/plant_0142.jpg,Urea,235.30922872187622
realistic_plants/images/plant_0143.jpg,Phosphate,168.5305953980769
realistic_plants/images/plant_0144.jpg,Urea,114.0016086970011
realistic_plants/images/plant_0145.jpg,NPK,192.4562921499815
realistic_plants/images/plant_0146.jpg,NPK,224.7164152868486
realistic_plants/images/plant_0147.jpg,Urea,155.00433540966645
realistic_plants/images/plant_0148.jpg,Liquid_Fertilizer,86.03246817849879
realistic_plants/images/plant_0149.jpg,Phosphate,185.75690611719946
realistic_plants/images/plant_0150.jpg,DAP,265.37343017079206
realistic_plants/images/plant_0151.jpg,Phosphate,172.3753179676928
realistic_plants/images/plant_0152.jpg,DAP,271.7964438221515
realistic_plants/images/plant_0153.jpg,Phosphate,97.72398235042706
realistic_plants/images/plant_0154.jpg,Compost,100.77237683672612
realistic_plants/images/plant_0155.jpg,DAP,224.37221212757672
realistic_plants/images/plant_0156.jpg,Organic,97.63434103235255
realistic_plants/images/plant_0157.jpg,NPK,269.6103097026114
realistic_plants/images/plant_0158.jpg,NPK,164.44040112452365
realistic_plants/images/plant_0159.jpg,Compost,128.88463751831796
realistic_plants/images/plant_0160.jpg,Liquid_Fertilizer,106.67142598405961
realistic_plants/images/plant_0161.jpg,Liquid_Fertilizer,115.253888454733
realistic_plants/images/plant_0162.jpg,Phosphate,118.52000990111057
realistic_plants/images/plant_0163.jpg,NPK,253.34457822909792
realistic_plants/images/plant_0164.jpg,Liquid_Fertilizer,68.55861854000449
realistic_plants/images/plant_0165.jpg,Urea,223.93343334416335
realistic_plants/images/plant_0166.jpg,Potash,135.72868362517744
realistic_plants/images/plant_0167.jpg,DAP,263.7406477559869
realistic_plants/images/plant_0168.jpg,DAP,215.6478000790927
realistic_plants/images/plant_0169.jpg,Urea,200.4386169217622
realistic_plants/images/plant_0170.jpg,DAP,128.4232668156477
realistic_plants/images/plant_0171.jpg,Potash,178.9295414104197
realistic_plants/images/plant_0172.jpg,Organic,77.92822133473115
realistic_plants/images/plant_0173.jpg,NPK,163.98862193288372
realistic_plants/images/plant_0174.jpg,Phosphate,135.20464804255903
realistic_plants/images/plant_0175.jpg,Potash,196.25054158369244
realistic_plants/images/plant_0176.jpg,Organic,102.89253735658917
realistic_plants/images/plant_0177.jpg,DAP,200.45297835717483
realistic_plants/images/plant_0178.jpg,Potash,162.95155031926626
realistic_plants/images/plant_0179.jpg,Phosphate,194.0546055790566
realistic_plants/images/plant_0180.jpg,Liquid_Fertilizer,85.01784799188539
realistic_plants/images/plant_0181.jpg,Phosphate,142.88277312497252
realistic_plants/images/plant_0182.jpg,Urea,231.48507935503318
realistic_plants/images/plant_0183.jpg,Liquid_Fertilizer,105.86826902878474
realistic_plants/images/plant_0184.jpg,Urea,110.26840500573637
realistic_plants/images/plant_0185.jpg,Compost,63.0553549338083
realistic_plants/images/plant_0186.jpg,Organic,125.12383912587751
realistic_plants/images/plant_0187.jpg,Phosphate,130.40491900171332
realistic_plants/images/plant_0188.jpg,NPK,226.79664262096182
realistic_plants/images/plant_0189.jpg,Urea,163.40638536221687
realistic_plants/images/plant_0190.jpg,DAP,239.22045079551222
realistic_plants/images/plant_0191.jpg,Phosphate,144.99316978388947
realistic_plants/images/plant_0192.jpg,Potash,190.8759621749951
realistic_plants/images/plant_0193.jpg,Urea,160.29830197021067
realistic_plants/images/plant_0194.jpg,Organic,176.1238212067631
realistic_plants/images/plant_0195.jpg,Organic,166.479319408332
realistic_plants/images/plant_0196.jpg,Urea,203.42639132431168
realistic_plants/images/plant_0197.jpg,Potash,204.1488105008121
realistic_plants/images/plant_0198.jpg,Phosphate,153.17619054361012
realistic_plants/images/plant_0199.jpg,Urea,198.21875419512185
realistic_plants/images/plant_0200.jpg,Compost,144.76322568516701
realistic_plants/images/plant_0201.jpg,Compost,61.39045993204233
realistic_plants/images/plant_0202.jpg,Compost,72.42061799896267
realistic_plants/images/plant_0203.jpg,Potash,201.74800723841304
realistic_plants/images/plant_0204.jpg,Potash,211.66678666055168
realistic_plants/images/plant_0205.jpg,DAP,273.6417128538229
realistic_plants/images/plant_0206.jpg,Organic,111.27890914591654
realistic_plants/images/plant_0207.jpg,Compost,100.29648605599233
realistic_plants/images/plant_0208.jpg,DAP,137.74503315057905
realistic_plants/images/plant_0209.jpg,Organic,161.19405884129094
realistic_plants/images/plant_0210.jpg,Compost,59.99242102197721
realistic_plants/images/plant_0211.jpg,Potash,193.76416933337072
realistic_plants/images/plant_0212.jpg,Organic,87.94819608328038
realistic_plants/images/plant_0213.jpg,NPK,182.76398060886618
realistic_plants/images/plant_0214.jpg,Compost,54.824402823763606
realistic_plants/images/plant_0215.jpg,Urea,123.08823846021639
realistic_plants/images/plant_0216.jpg,Potash,104.27068419715593
realistic_plants/images/plant_0217.jpg,Liquid_Fertilizer,48.292934899238915
realistic_plants/images/plant_0218.jpg,Urea,150.13805359489814
realistic_plants/images/plant_0219.jpg,Organic,61.61920856529748
realistic_plants/images/plant_0220.jpg,Urea,154.02283159275356
realistic_plants/images/plant_0221.jpg,Liquid_Fertilizer,83.72565873586775
realistic_plants/images/plant_0222.jpg,Potash,163.12341113009774
realistic_plants/images/plant_0223.jpg,Phosphate,177.84625415605447
realistic_plants/images/plant_0224.jpg,Organic,117.77220409073517
realistic_plants/images/plant_0225.jpg,Liquid_Fertilizer,63.373254319189165
realistic_plants/images/plant_0226.jpg,NPK,284.24358919314363
realistic_plants/images/plant_0227.jpg,Compost,62.747145519191236
realistic_plants/images/plant_0228.jpg,Compost,92.38108114695278
realistic_plants/images/plant_0229.jpg,Phosphate,91.64299993996097
realistic_plants/images/plant_0230.jpg,Potash,175.71999791269195
realistic_plants/images/plant_0231.jpg,Compost,128.149404082882
realistic_plants/images/plant_0232.jpg,Potash,139.25155918053616
realistic_plants/images/plant_0233.jpg,Organic,77.93629600574684
realistic_plants/images/plant_0234.jpg,DAP,124.95477495520217
realistic_plants/images/plant_0235.jpg,Potash,211.67057238048886
realistic_plants/images/plant_0236.jpg,Urea,111.67987225754024
realistic_plants/images/plant_0237.jpg,Organic,178.53703884023122
realistic_plants/images/plant_0238.jpg,NPK,159.80077549467129
realistic_plants/images/plant_0239.jpg,NPK,196.4746864989053
realistic_plants/images/plant_0240.jpg,Potash,135.2207848138149
realistic_plants/images/plant_0241.jpg,Liquid_Fertilizer,89.1957938381525
realistic_plants/images/plant_0242.jpg,NPK,252.70296806576866
realistic_plants/images/plant_0243.jpg,NPK,181.1453053803149
realistic_plants/images/plant_0244.jpg,NPK,193.6016496026069
realistic_plants/images/plant_0245.jpg,Compost,140.685386667433
realistic_plants/images/plant_0246.jpg,Potash,157.5579146120511
realistic_plants/images/plant_0247.jpg,Potash,143.94163895337527
realistic_plants/images/plant_0248.jpg,Compost,119.19866188443933
realistic_plants/images/plant_0249.jpg,Liquid_Fertilizer,81.35492804225744
realistic_plants/images/plant_0250.jpg,Phosphate,105.77352114516654
realistic_plants/images/plant_0251.jpg,NPK,245.6416843729468
realistic_plants/images/plant_0252.jpg,Liquid_Fertilizer,40.4330664006265
realistic_plants/images/plant_0253.jpg,Organic,91.44718454872168
realistic_plants/images/plant_0254.jpg,Organic,121.44741527152215
realistic_plants/images/plant_0255.jpg,NPK,219.59047765289512
realistic_plants/images/plant_0256.jpg,Liquid_Fertilizer,43.66270413064777
realistic_plants/images/plant_0257.jpg,Liquid_Fertilizer,114.38611752625366
realistic_plants/images/plant_0258.jpg,Organic,70.15526356976227
realistic_plants/images/plant_0259.jpg,Liquid_Fertilizer,95.21759264012022
realistic_plants/images/plant_0260.jpg,Phosphate,91.59340863880462
realistic_plants/images/plant_0261.jpg,NPK,270.1403885852224
realistic_plants/images/plant_0262.jpg,DAP,182.7444721344832
realistic_plants/images/plant_0263.jpg,Organic,128.79405430456183
realistic_plants/images/plant_0264.jpg,Phosphate,173.17591202093996
realistic_plants/images/plant_0265.jpg,Compost,102.19228347235345
realistic_plants/images/plant_0266.jpg,Organic,69.55968772487094
realistic_plants/images/plant_0267.jpg,Liquid_Fertilizer,54.13042960750859
realistic_plants/images/plant_0268.jpg,Potash,117.8774000125913
realistic_plants/images/plant_0269.jpg,Liquid_Fertilizer,60.66546165102436
realistic_plants/images/plant_0270.jpg,Compost,119.41249498559553
realistic_plants/images/plant_0271.jpg,Liquid_Fertilizer,91.11077979249723
realistic_plants/images/plant_0272.jpg,Compost,74.77205352585969
realistic_plants/images/plant_0273.jpg,NPK,160.90928540652
realistic_plants/images/plant_0274.jpg,Organic,93.89944900310792
realistic_plants/images/plant_0275.jpg,Phosphate,132.4786375579397
realistic_plants/images/plant_0276.jpg,Organic,175.6534528487879
realistic_plants/images/plant_0277.jpg,Potash,158.14065876157215
realistic_plants/images/plant_0278.jpg,NPK,179.37341350509058
realistic_plants/images/plant_0279.jpg,NPK,237.86813139570495
realistic_plants/images/plant_0280.jpg,Compost,63.32561489098492
realistic_plants/images/plant_0281.jpg,Potash,154.5327597617606
realistic_plants/images/plant_0282.jpg,Compost,86.84262864404587
realistic_plants/images/plant_0283.jpg,NPK,239.61226886097631
realistic_plants/images/plant_0284.jpg,DAP,255.34042169658892
realistic_plants/images/plant_0285.jpg,Compost,75.24022257595897
realistic_plants/images/plant_0286.jpg,Potash,117.40287201993944
realistic_plants/images/plant_0287.jpg,DAP,143.11763697370685
realistic_plants/images/plant_0288.jpg,Liquid_Fertilizer,84.26157317324933
realistic_plants/images/plant_0289.jpg,Compost,122.71315234560288
realistic_plants/images/plant_0290.jpg,Organic,92.80951003267722
realistic_plants/images/plant_0291.jpg,Organic,71.7983449059845
realistic_plants/images/plant_0292.jpg,DAP,160.20725925654503
realistic_plants/images/plant_0293.jpg,NPK,272.36067397123094
realistic_plants/images/plant_0294.jpg,DAP,226.88405795432084
realistic_plants/images/plant_0295.jpg,DAP,219.54453395619132
realistic_plants/images/plant_0296.jpg,Phosphate,116.56053556127537
realistic_plants/images/plant_0297.jpg,Potash,213.95148674379539
realistic_plants/images/plant_0298.jpg,NPK,253.15487787577564
realistic_plants/images/plant_0299.jpg,Compost,79.95549948610059
realistic_plants/images/plant_0300.jpg,DAP,192.17961099200875
realistic_plants/images/plant_0301.jpg,DAP,173.9647997779597
realistic_plants/images/plant_0302.jpg,Liquid_Fertilizer,90.90249697243264
realistic_plants/images/plant_0303.jpg,Potash,190.01781081127945
realistic_plants/images/plant_0304.jpg,NPK,212.50989214809002
realistic_plants/images/plant_0305.jpg,Urea,123.27497317326574
realistic_plants/images/plant_0306.jpg,Phosphate,114.8101447299693
realistic_plants/images/plant_0307.jpg,Urea,148.09464920533696
realistic_plants/images/plant_0308.jpg,Potash,194.13554932199088
realistic_plants/images/plant_0309.jpg,DAP,246.07230850003708
realistic_plants/images/plant_0310.jpg,Potash,198.2223221323598
realistic_plants/images/plant_0311.jpg,Potash,154.54471322472216
realistic_plants/images/plant_0312.jpg,DAP,154.67630069438556
realistic_plants/images/plant_0313.jpg,Phosphate,99.86475491402098
realistic_plants/images/plant_0314.jpg,Liquid_Fertilizer,113.3498865194374
realistic_plants/images/plant_0315.jpg,Urea,192.50187368290506
realistic_plants/images/plant_0316.jpg,Urea,224.58556206428483
realistic_plants/images/plant_0317.jpg,Liquid_Fertilizer,64.34802511978693
realistic_plants/images/plant_0318.jpg,Organic,130.40738323030746
realistic_plants/images/plant_0319.jpg,NPK,299.76667583447744
realistic_plants/images/plant_0320.jpg,Liquid_Fertilizer,97.14831883318634
realistic_plants/images/plant_0321.jpg,NPK,282.8921911884112
realistic_plants/images/plant_0322.jpg,Potash,149.5089272980954
realistic_plants/images/plant_0323.jpg,DAP,275.74215606720804
realistic_plants/images/plant_0324.jpg,Compost,56.031671356540734
realistic_plants/images/plant_0325.jpg,Potash,211.3281532347607
realistic_plants/images/plant_0326.jpg,Urea,177.92828020143514
realistic_plants/images/plant_0327.jpg,Potash,153.75502905261465
realistic_plants/images/plant_0328.jpg,Potash,129.11153983441767
realistic_plants/images/plant_0329.jpg,Phosphate,148.858839426635
realistic_plants/images/plant_0330.jpg,Potash,159.49377613953072
realistic_plants/images/plant_0331.jpg,Potash,213.60061872185548
realistic_plants/images/plant_0332.jpg,Potash,210.1809993610164
realistic_plants/images/plant_0333.jpg,Potash,165.19493044302814
realistic_plants/images/plant_0334.jpg,DAP,158.10185068579722
realistic_plants/images/plant_0335.jpg,NPK,264.07745930396436
realistic_plants/images/plant_0336.jpg,Urea,166.05985474477808
realistic_plants/images/plant_0337.jpg,Liquid_Fertilizer,103.99254349162419
realistic_plants/images/plant_0338.jpg,Urea,117.63025172556164
realistic_plants/images/plant_0339.jpg,DAP,222.0395697102139
realistic_plants/images/plant_0340.jpg,Organic,93.77038861818276
realistic_plants/images/plant_0341.jpg,NPK,189.77503550556415
realistic_plants/images/plant_0342.jpg,Phosphate,87.8041276210315
realistic_plants/images/plant_0343.jpg,Potash,109.00672362545632
realistic_plants/images/plant_0344.jpg,NPK,197.08287528477175
realistic_plants/images/plant_0345.jpg,Urea,155.63901144499147
realistic_plants/images/plant_0346.jpg,Phosphate,151.2343436187386
realistic_plants/images/plant_0347.jpg,DAP,162.63394078211294
realistic_plants/images/plant_0348.jpg,Potash,132.742936348213
realistic_plants/images/plant_0349.jpg,DAP,154.24793910568127
realistic_plants/images/plant_0350.jpg,NPK,214.81967990299916
realistic_plants/images/plant_0351.jpg,Organic,61.35189244672424
realistic_plants/images/plant_0352.jpg,NPK,280.94020806355746
realistic_plants/images/plant_0353.jpg,Organic,112.34160301078816
realistic_plants/images/plant_0354.jpg,Phosphate,167.77721355640242
realistic_plants/images/plant_0355.jpg,Organic,87.7475374449881
realistic_plants/images/plant_0356.jpg,NPK,223.04505484319833
realistic_plants/images/plant_0357.jpg,Compost,122.3264498783007
realistic_plants/images/plant_0358.jpg,DAP,234.17799735966707
realistic_plants/images/plant_0359.jpg,DAP,260.63129351600526
realistic_plants/images/plant_0360.jpg,Liquid_Fertilizer,79.82225575615922
realistic_plants/images/plant_0361.jpg,Potash,113.22386917961211
realistic_plants/images/plant_0362.jpg,Phosphate,81.91412894713848
realistic_plants/images/plant_0363.jpg,Potash,112.64889489781135
realistic_plants/images/plant_0364.jpg,Compost,92.52361439873502
realistic_plants/images/plant_0365.jpg,Potash,212.9746892168356
realistic_plants/images/plant_0366.jpg,Urea,115.72637896718057
realistic_plants/images/plant_0367.jpg,NPK,163.60689679529435
realistic_plants/images/plant_0368.jpg,Potash,149.81911727748107
realistic_plants/images/plant_0369.jpg,Compost,114.99993581272467
realistic_plants/images/plant_0370.jpg,DAP,178.52715464441786
realistic_plants/images/plant_0371.jpg,Phosphate,160.4909022282975
realistic_plants/images/plant_0372.jpg,NPK,184.4780526989008
realistic_plants/images/plant_0373.jpg,NPK,254.14977428897103
realistic_plants/images/plant_0374.jpg,Organic,76.27427481961493
realistic_plants/images/plant_0375.jpg,Liquid_Fertilizer,56.25403394562133
realistic_plants/images/plant_0376.jpg,NPK,210.62577737480413
realistic_plants/images/plant_0377.jpg,Organic,74.21809699861834
realistic_plants/images/plant_0378.jpg,Compost,109.43241677120488
realistic_plants/images/plant_0379.jpg,Organic,156.48481544684944
realistic_plants/images/plant_0380.jpg,Phosphate,104.59322131418809
realistic_plants/images/plant_0381.jpg,NPK,237.79533776081075
realistic_plants/images/plant_0382.jpg,Phosphate,170.4775043084569
realistic_plants/images/plant_0383.jpg,DAP,190.38657501145562
realistic_plants/images/plant_0384.jpg,DAP,245.69565668279589
realistic_plants/images/plant_0385.jpg,Phosphate,89.96298419014146
realistic_plants/images/plant_0386.jpg,DAP,238.1124770341985
realistic_plants/images/plant_0387.jpg,Urea,188.79713467140908
realistic_plants/images/plant_0388.jpg,Phosphate,120.20460876159883
realistic_plants/images/plant_0389.jpg,Organic,94.94561057084975
realistic_plants/images/plant_0390.jpg,Urea,234.58775167002307
realistic_plants/images/plant_0391.jpg,NPK,158.78344231707007
realistic_plants/images/plant_0392.jpg,NPK,204.75531246040876
realistic_plants/images/plant_0393.jpg,Urea,129.91384246344865
realistic_plants/images/plant_0394.jpg,DAP,201.49599952900127
realistic_plants/images/plant_0395.jpg,Potash,158.31026108131277
realistic_plants/images/plant_0396.jpg,NPK,196.21140824350454
realistic_plants/images/plant_0397.jpg,Phosphate,105.47846830890893
realistic_plants/images/plant_0398.jpg,Potash,188.96067930582643
realistic_plants/images/plant_0399.jpg,Organic,105.00696841544453
realistic_plants/images/plant_0400.jpg,Organic,140.24746906010097
realistic_plants/images/plant_0401.jpg,Organic,147.50427219056888
realistic_plants/images/plant_0402.jpg,Liquid_Fertilizer,44.06861098977046
realistic_plants/images/plant_0403.jpg,Organic,81.88482790557569
realistic_plants/images/plant_0404.jpg,Potash,180.25901027574156
realistic_plants/images/plant_0405.jpg,NPK,255.23750683252595
realistic_plants/images/plant_0406.jpg,Phosphate,190.18572521417053
realistic_plants/images/plant_0407.jpg,Organic,162.2846256452567
realistic_plants/images/plant_0408.jpg,Potash,159.2373068409576
realistic_plants/images/plant_0409.jpg,Urea,131.6856813114364
realistic_plants/images/plant_0410.jpg,Phosphate,186.48819466600384
realistic_plants/images/plant_0411.jpg,NPK,276.80421930353543
realistic_plants/images/plant_0412.jpg,Liquid_Fertilizer,115.59738110634667
realistic_plants/images/plant_0413.jpg,DAP,225.0855279095611
realistic_plants/images/plant_0414.jpg,NPK,154.30992465349482
realistic_plants/images/plant_0415.jpg,Urea,109.44761052850724
realistic_plants/images/plant_0416.jpg,NPK,206.6414222710265
realistic_plants/images/plant_0417.jpg,Potash,102.27733478204357
realistic_plants/images/plant_0418.jpg,Phosphate,118.46299080118237
realistic_plants/images/plant_0419.jpg,DAP,166.42704284274728
realistic_plants/images/plant_0420.jpg,NPK,197.3468871883191
realistic_plants/images/plant_0421.jpg,Organic,141.93384145401072
realistic_plants/images/plant_0422.jpg,Liquid_Fertilizer,59.780620539959635
realistic_plants/images/plant_0423.jpg,NPK,200.570842392154
realistic_plants/images/plant_0424.jpg,Phosphate,177.9510391650754
realistic_plants/images/plant_0425.jpg,Potash,190.96653597640193
realistic_plants/images/plant_0426.jpg,NPK,280.759841580311
realistic_plants/images/plant_0427.jpg,Phosphate,194.48730377310562
realistic_plants/images/plant_0428.jpg,NPK,272.76361218371414
realistic_plants/images/plant_0429.jpg,Organic,103.57510479094263
realistic_plants/images/plant_0430.jpg,Organic,78.71218281839424
realistic_plants/images/plant_0431.jpg,Liquid_Fertilizer,113.96557307418269
realistic_plants/images/plant_0432.jpg,NPK,285.5490855160214
realistic_plants/images/plant_0433.jpg,Phosphate,137.37904954957307
